"frame","time","face_prob","face_id","pitchF0","segment_id","segment_start","segment_end","track","speaker_id","text_token_id","text_token","text_token_start","text_token_end","match_id","FaceRectX","FaceRectY","FaceRectWidth","FaceRectHeight","AU01","AU02","AU04","AU06","AU07","AU10","AU12","AU14","AU15","AU17","AU23","AU24","fl1","fl2","fl3","fl4","fl5","fl6","fl7","fl8","fl9","fl10","fl11","fl12","fl13","fl14","fl15","fl16","fl17","fl18","fl19","fl20","fl21","fl22","fl23","fl24","fl25","fl26","fl27","fl28","fl29","fl30","fl31","fl32","fl33","fl34","fl35","fl36","fl37","fl38","fl39","fl40","fl41","fl42","fl43","fl44","fl45","fl46","fl47","fl48","fl49","fl50","fl51","fl52","fl53","fl54","fl55","fl56","fl57","fl58","fl59","fl60","fl61","fl62","fl63","fl64","fl65","fl66","fl67","fl68"
452,18.08,0.998,2,188.495,1,0.498,20.495,0,"SPEAKER_00",68,"different",17.84,18.1,0,292.286,68.099,384.154,182.564,0.153,0.959,0.008,0.828,0.933,0.243,0.926,0.905,0.095,0.001,0.006,0,"302.04780665 116.73850971","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
453,18.12,0.999,46,183.48,1,0.498,20.495,0,"SPEAKER_00",0,"",0,0,0,292.245,67.715,384.907,185.481,0.143,0.936,0.006,0.819,0.947,0.188,0.885,0.895,0.066,0.001,0.003,0,"302.19750166 116.67357826","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
454,18.16,0.998,46,173.224,1,0.498,20.495,0,"SPEAKER_00",69,"than",18.12,18.28,0,291.213,69.04,384.678,185.974,0.148,0.936,0.004,0.854,0.954,0.167,0.896,0.898,0.066,0,0.002,0,"302.74206266 117.69733411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
455,18.2,0.989,46,177.084,1,0.498,20.495,0,"SPEAKER_00",69,"than",18.12,18.28,0,293.02,68.383,385.037,187.204,0.136,0.932,0.004,0.854,0.949,0.18,0.907,0.89,0.071,0,0.002,0,"301.50440913 118.05898172","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
456,18.24,0.986,46,176.012,1,0.498,20.495,0,"SPEAKER_00",69,"than",18.12,18.28,0,292.906,70.087,383.198,185.324,0.153,0.938,0.005,0.837,0.951,0.165,0.907,0.883,0.065,0.001,0.002,0,"300.33805828 118.5675849","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
457,18.28,0.986,46,175.047,1,0.498,20.495,0,"SPEAKER_00",0,"",0,0,0,292.362,70.103,382.278,184.231,0.144,0.948,0.006,0.834,0.945,0.208,0.921,0.897,0.073,0.001,0.003,0,"298.88195702 117.88669345","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
458,18.32,0.993,46,184.472,1,0.498,20.495,0,"SPEAKER_00",0,"",0,0,0,289.802,67.881,381.07,182.19,0.16,0.946,0.006,0.78,0.939,0.264,0.917,0.883,0.1,0.002,0.003,0,"296.70210183 115.2800929","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
459,18.36,0.991,11,200.349,1,0.498,20.495,0,"SPEAKER_00",70,"this",18.34,18.58,0,286.439,65.478,377.248,180.214,0.174,0.953,0.006,0.755,0.926,0.286,0.919,0.917,0.127,0.002,0.002,0,"294.08801383 113.56116396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
460,18.4,0.993,11,217.599,1,0.498,20.495,0,"SPEAKER_00",70,"this",18.34,18.58,0,284.556,65.03,375.405,177.52,0.157,0.963,0.005,0.72,0.913,0.302,0.927,0.935,0.123,0.002,0.002,0,"291.0349054 111.38863361","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
461,18.44,0.998,11,216.72,1,0.498,20.495,0,"SPEAKER_00",70,"this",18.34,18.58,0,280.394,62.342,372.775,176.684,0.132,0.956,0.006,0.688,0.897,0.344,0.928,0.91,0.126,0.002,0.003,0,"287.59864879 110.90870667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
462,18.48,0.998,11,204.255,1,0.498,20.495,0,"SPEAKER_00",70,"this",18.34,18.58,0,278.787,60.547,371.577,175.42,0.109,0.949,0.006,0.679,0.886,0.376,0.933,0.899,0.106,0.002,0.004,0,"285.32846403 110.51124001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
463,18.52,0.991,11,186.641,1,0.498,20.495,0,"SPEAKER_00",70,"this",18.34,18.58,0,276.171,58.873,368.591,173.111,0.096,0.959,0.006,0.69,0.871,0.397,0.941,0.899,0.107,0.002,0.005,0,"283.08308291 109.5196743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
464,18.56,0.998,11,146.314,1,0.498,20.495,0,"SPEAKER_00",70,"this",18.34,18.58,0,276.098,58.764,364.547,170.487,0.077,0.967,0.006,0.763,0.88,0.364,0.947,0.908,0.131,0.001,0.005,0,"280.74621545 108.83392006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
465,18.6,0.999,11,142.802,1,0.498,20.495,0,"SPEAKER_00",0,"",0,0,0,274.107,57.267,362.901,170.151,0.063,0.968,0.005,0.791,0.886,0.333,0.954,0.913,0.148,0.001,0.005,0,"278.47620289 107.69838125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
466,18.64,0.999,11,136.098,1,0.498,20.495,0,"SPEAKER_00",0,"",0,0,0,272.901,58.661,360.556,165.978,0.071,0.973,0.005,0.777,0.869,0.382,0.964,0.921,0.18,0.002,0.007,0,"276.80306843 107.5032115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
467,18.68,1,3,137.339,1,0.498,20.495,0,"SPEAKER_00",71,"she's",18.66,19.36,0,273.268,59.503,362.417,165.427,0.066,0.976,0.004,0.772,0.852,0.36,0.964,0.94,0.201,0.002,0.007,0,"274.45743111 107.90418959","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
468,18.72,0.996,11,156.202,1,0.498,20.495,0,"SPEAKER_00",71,"she's",18.66,19.36,0,268.606,61.913,354.007,166.141,0.061,0.978,0.004,0.777,0.848,0.365,0.967,0.946,0.21,0.002,0.007,0,"271.8895921 106.56122178","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
469,18.76,0.997,11,164.294,1,0.498,20.495,0,"SPEAKER_00",71,"she's",18.66,19.36,0,265.097,60.876,351.263,167.27,0.064,0.981,0.005,0.787,0.844,0.467,0.97,0.959,0.191,0.001,0.015,0,"269.25821137 105.52344036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
470,18.8,0.997,8,164.982,1,0.498,20.495,0,"SPEAKER_00",71,"she's",18.66,19.36,0,264.423,58.155,356.103,171.801,0.058,0.972,0.007,0.779,0.871,0.487,0.962,0.955,0.177,0.001,0.013,0,"267.21389848 108.48891887","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
471,18.84,0.997,8,NA,1,0.498,20.495,0,"SPEAKER_00",71,"she's",18.66,19.36,0,262.174,62.39,349.882,173.54,0.056,0.974,0.008,0.802,0.881,0.507,0.966,0.958,0.16,0.001,0.01,0,"265.95363092 110.38732421","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
472,18.88,0.998,8,NA,1,0.498,20.495,0,"SPEAKER_00",71,"she's",18.66,19.36,0,262.124,62.714,348.084,172.139,0.054,0.974,0.006,0.8,0.882,0.465,0.965,0.948,0.129,0.001,0.006,0,"264.73812747 109.67248631","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
473,18.92,0.978,8,NA,1,0.498,20.495,0,"SPEAKER_00",71,"she's",18.66,19.36,0,258.827,61.081,345.963,171.88,0.052,0.971,0.006,0.805,0.897,0.432,0.963,0.946,0.129,0.001,0.005,0,"263.74841422 108.47231293","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
474,18.96,0.994,8,189.463,1,0.498,20.495,0,"SPEAKER_00",71,"she's",18.66,19.36,0,259.591,61.524,347.745,171.077,0.056,0.972,0.005,0.804,0.893,0.43,0.964,0.946,0.133,0.001,0.005,0,"262.52026112 107.65010393","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
475,19,0.988,8,177.046,1,0.498,20.495,0,"SPEAKER_00",71,"she's",18.66,19.36,0,260.023,60.343,347.027,169.776,0.056,0.97,0.004,0.773,0.892,0.416,0.962,0.936,0.132,0.001,0.004,0,"260.95028438 108.72279006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
476,19.04,0.991,8,136.544,1,0.498,20.495,0,"SPEAKER_00",71,"she's",18.66,19.36,0,257.036,59.659,344.86,171.621,0.064,0.966,0.005,0.81,0.887,0.428,0.964,0.934,0.123,0.001,0.003,0,"259.92247482 106.93149281","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
477,19.08,0.987,8,142.298,1,0.498,20.495,0,"SPEAKER_00",71,"she's",18.66,19.36,0,256.442,60.823,345.933,173.206,0.073,0.961,0.004,0.802,0.913,0.403,0.962,0.939,0.095,0.001,0.002,0,"259.82659549 107.40005469","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
478,19.12,0.994,8,144.768,1,0.498,20.495,0,"SPEAKER_00",71,"she's",18.66,19.36,0,254.252,60.931,344.569,177.799,0.082,0.961,0.004,0.847,0.931,0.468,0.953,0.958,0.089,0.001,0.001,0,"259.29387437 108.5429194","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
479,19.16,0.977,8,140.184,1,0.498,20.495,0,"SPEAKER_00",71,"she's",18.66,19.36,0,254.27,63.028,344.745,179.932,0.067,0.934,0.004,0.844,0.928,0.395,0.947,0.957,0.07,0.001,0.001,0,"258.98128709 108.31840736","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
480,19.2,0.98,8,142.001,1,0.498,20.495,0,"SPEAKER_00",71,"she's",18.66,19.36,0,254.484,64.712,343.422,180.245,0.077,0.953,0.004,0.837,0.918,0.428,0.955,0.965,0.088,0.001,0.001,0,"258.41229199 109.99646127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
481,19.24,0.999,8,230.602,1,0.498,20.495,0,"SPEAKER_00",71,"she's",18.66,19.36,0,255.19,68.916,341.899,178.75,0.074,0.953,0.004,0.798,0.901,0.43,0.959,0.961,0.109,0.001,0.002,0,"258.64889024 111.27765229","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
482,19.28,0.995,8,228.086,1,0.498,20.495,0,"SPEAKER_00",71,"she's",18.66,19.36,0,253.186,65.382,343.581,178.543,0.074,0.957,0.004,0.832,0.904,0.43,0.967,0.936,0.116,0.001,0.002,0,"258.13350473 111.15768152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
483,19.32,0.992,8,252.801,1,0.498,20.495,0,"SPEAKER_00",71,"she's",18.66,19.36,0,255.574,63.311,341.254,172.746,0.084,0.965,0.004,0.832,0.89,0.451,0.967,0.933,0.153,0.002,0.002,0,"256.75057334 107.63401699","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
484,19.36,0.995,10,280.029,1,0.498,20.495,0,"SPEAKER_00",0,"",0,0,0,254.316,59.804,343.907,169.086,0.075,0.966,0.004,0.83,0.881,0.423,0.968,0.921,0.198,0.002,0.003,0,"255.92283031 105.31403625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
485,19.4,0.998,10,151.931,1,0.498,20.495,0,"SPEAKER_00",72,"telling",19.4,19.98,0,255.062,59.607,340.042,165.128,0.068,0.961,0.003,0.847,0.893,0.41,0.968,0.904,0.208,0.002,0.002,0,"255.43926181 104.74106944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
486,19.44,0.995,10,297.879,1,0.498,20.495,0,"SPEAKER_00",72,"telling",19.4,19.98,0,254.254,58.167,339.741,165.469,0.063,0.96,0.003,0.845,0.899,0.415,0.966,0.892,0.192,0.002,0.002,0,"254.24290293 106.19074953","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
487,19.48,0.995,10,258.82,1,0.498,20.495,0,"SPEAKER_00",72,"telling",19.4,19.98,0,251.943,56.298,341.694,167.411,0.067,0.963,0.003,0.844,0.893,0.412,0.965,0.89,0.182,0.002,0.002,0,"254.34819052 105.84756184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
488,19.52,0.994,10,207.551,1,0.498,20.495,0,"SPEAKER_00",72,"telling",19.4,19.98,0,251.657,56.794,341.376,169.028,0.06,0.964,0.003,0.856,0.893,0.401,0.964,0.899,0.179,0.001,0.002,0,"254.20132911 106.78686714","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
489,19.56,0.991,10,NA,1,0.498,20.495,0,"SPEAKER_00",72,"telling",19.4,19.98,0,251.819,57.55,342.306,170.905,0.06,0.952,0.003,0.819,0.904,0.384,0.963,0.89,0.157,0.001,0.002,0,"253.8799594 109.24816084","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
490,19.6,0.995,10,NA,1,0.498,20.495,0,"SPEAKER_00",72,"telling",19.4,19.98,0,251.524,60.019,343.386,171.929,0.056,0.954,0.003,0.836,0.908,0.406,0.963,0.898,0.155,0.001,0.002,0,"254.42737572 110.14398378","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
491,19.64,0.997,10,166.764,1,0.498,20.495,0,"SPEAKER_00",72,"telling",19.4,19.98,0,250.698,61.647,341.79,176.982,0.053,0.924,0.003,0.833,0.932,0.38,0.95,0.898,0.117,0.001,0.001,0,"254.30900334 112.37279677","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
492,19.68,1,38,190.844,1,0.498,20.495,0,"SPEAKER_00",72,"telling",19.4,19.98,0,249.399,67.858,337.895,179.56,0.054,0.891,0.005,0.832,0.935,0.388,0.925,0.915,0.089,0.001,0.001,0,"254.11198115 111.86516738","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
493,19.72,0.998,46,203.956,1,0.498,20.495,0,"SPEAKER_00",72,"telling",19.4,19.98,0,250.442,68.228,342.303,186.167,0.073,0.932,0.004,0.784,0.916,0.157,0.854,0.949,0.051,0,0.001,0,"254.63672804 113.79641694","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
